S220,Min220,English,21,
S221,Bob221,Physics,22,
S222,Harry222,Economics,29,
S223,Adam223,Economics,26,
S224,Adam224,Physics,22,
S225,Adam225,Biology,26,
S226,Tom226,Biology,25,
S227,Tom227,Biology,26,
S228,Max228,English,29,
S229,Min229,Biology,25,
S230,Harry230,Comp.sci,27,
S231,Min231,English,21,
S232,Adam232,Economics,23,
S233,Min233,Comp.sci,24,
S234,Bob234,Economics,22,
S235,Tom235,Economics,21,
S236,Harry236,Physics,24,
S237,Adam237,Physics,27,
S238,Bob238,Economics,28,
S239,Bob239,Economics,22,
S240,Adam240,English,22,
S241,Tom241,Comp.sci,27,
S242,Tom242,Economics,28,
S243,Harry243,Economics,22,
S244,Tom244,English,23,
S245,Harry245,Biology,29,
S246,Adam246,Economics,22,
S247,Max247,Physics,24,
S248,Min248,Economics,25,
S249,Tom249,Biology,25,
S250,Min250,Physics,24,
S251,Adam251,English,28,
S252,Min252,English,27,
S253,Tom253,English,20,
S254,Bob254,Comp.sci,26,
S255,Tom255,Physics,23,
S256,Tom256,English,21,
S257,Tom257,Physics,28,
S258,Tom258,Economics,21,
S259,Adam259,Comp.sci,21,
S260,Adam260,Comp.sci,27,
S261,Bob261,Physics,23,
S262,Bob262,Comp.sci,24,
S263,Max263,Economics,20,
S264,Tom264,Comp.sci,24,
S265,Min265,Biology,25,
S266,Adam266,English,25,
S267,Harry267,Physics,25,
S268,Bob268,Comp.sci,27,
S269,Harry269,English,21,
S270,Min270,Comp.sci,24,
S271,Min271,Biology,25,
S272,Max272,Economics,26,
S273,Harry273,Comp.sci,21,
S274,Adam274,Physics,20,
S275,Adam275,Economics,22,
S276,Bob276,Economics,25,
S277,Adam277,Physics,21,
S278,Harry278,Economics,24,
S279,Min279,English,27,
S280,Harry280,English,27,
S281,Adam281,Comp.sci,25,
S282,Min282,Comp.sci,23,
S283,Bob283,Comp.sci,26,
S284,Min284,Economics,23,
S285,Max285,English,20,
S286,Bob286,English,24,
S287,Min287,Physics,23,
S288,Max288,English,24,
S289,Max289,English,21,
S290,Bob290,Economics,23,
S291,Tom291,Biology,28,
S292,Tom292,Economics,21,
S293,Max293,Economics,24,
S294,Min294,Biology,22,
S295,Min295,Comp.sci,21,
S296,Min296,Biology,29,
S297,Max297,Comp.sci,22,
S298,Harry298,Comp.sci,22,
S299,Harry299,Economics,20,
S300,Adam300,Physics,21,
S301,Bob301,Economics,29,
S302,Tom302,Physics,24,
S303,Tom303,English,26,
S304,Harry304,Economics,21,
S305,Tom305,Biology,28,
S306,Max306,English,24,
S307,Min307,Comp.sci,28,
S308,Adam308,Physics,22,
S309,Min309,Physics,27,
S310,Tom310,Physics,25,
S311,Min311,English,20,
S312,Min312,Comp.sci,21,
S313,Min313,Comp.sci,22,
S314,Tom314,Comp.sci,24,
S315,Adam315,Physics,24,
S316,Harry316,Economics,23,
S317,Harry317,Economics,25,
S318,Min318,Comp.sci,28,
S319,Adam319,Biology,20,
S320,Harry320,Economics,28,
S321,Bob321,Comp.sci,21,
S322,Tom322,English,27,
S323,Harry323,English,26,
S324,Adam324,Physics,20,
S325,Tom325,Comp.sci,24,
S326,Harry326,Biology,22,
S327,Max327,Comp.sci,24,
S328,Bob328,Biology,21,
S329,Max329,Biology,26,
S330,Bob330,English,22,
S331,Tom331,Comp.sci,25,
S332,Adam332,Economics,24,
S333,Bob333,Economics,22,
S334,Min334,Biology,22,
S335,Max335,Economics,29,
S336,Min336,Economics,25,
S337,Tom337,Biology,28,
S338,Harry338,Comp.sci,20,
S339,Bob339,Economics,26,
S340,Adam340,Physics,23,
S341,Max341,Comp.sci,29,
S342,Bob342,English,22,
S343,Adam343,Economics,22,
S344,Harry344,Economics,22,
S345,Harry345,Comp.sci,24,
S346,Tom346,Comp.sci,21,
S347,Min347,English,26,
S348,Adam348,Physics,22,
S349,Harry349,English,24,
S350,Max350,Economics,24,
S351,Max351,Physics,20,
S352,Harry352,Comp.sci,22,
S353,Min353,Biology,22,
S354,Harry354,English,24,
S355,Bob355,Physics,25,
S356,Bob356,Biology,27,
S357,Tom357,Comp.sci,28,
S358,Harry358,Economics,22,
S359,Adam359,Comp.sci,29,
S360,Harry360,English,28,
S361,Min361,Biology,24,
S362,Max362,English,29,
S363,Min363,Comp.sci,25,
S364,Harry364,Physics,25,
S365,Max365,English,27,
S366,Harry366,Comp.sci,25,
S367,Max367,English,22,
S368,Harry368,Economics,29,
S369,Tom369,Comp.sci,26,
S370,Adam370,Biology,25,
S371,Bob371,English,22,
S372,Tom372,Comp.sci,26,
S373,Adam373,Physics,27,
S374,Min374,Comp.sci,20,
S375,Adam375,English,22,
S376,Tom376,Physics,21,
S377,Harry377,English,26,
S378,Adam378,Comp.sci,22,
S379,Harry379,Comp.sci,22,
S380,Tom380,Physics,28,
S381,Min381,English,22,
S382,Adam382,Biology,20,
S383,Max383,English,24,
S384,Harry384,Economics,23,
S385,Max385,English,23,
S386,Bob386,English,22,
S387,Harry387,English,25,
S388,Harry388,Economics,22,
S389,Bob389,English,25,
S390,Tom390,English,24,
S391,Bob391,English,25,
S392,Min392,Biology,25,
S393,Max393,Physics,23,
S394,Min394,English,23,
S395,Bob395,Comp.sci,25,
S396,Adam396,Physics,21,
S397,Tom397,Economics,26,
S398,Harry398,Physics,20,
S399,Tom399,Biology,27,
S400,Harry400,Economics,23,
S401,Adam401,Comp.sci,28,
S402,Max402,Physics,26,
S403,Min403,Biology,24,
S404,Adam404,Comp.sci,24,
S405,Harry405,English,27,
S406,Bob406,Comp.sci,25,
S407,Adam407,English,23,
S408,Harry408,Economics,27,
S409,Max409,Economics,26,
S410,Adam410,Physics,20,
S411,Min411,Physics,24,
S412,Adam412,Economics,22,
S413,Bob413,Economics,26,
S414,Bob414,Comp.sci,22,
S415,Min415,Biology,28,
S416,Bob416,Physics,28,
S417,Bob417,Physics,24,
S418,Tom418,English,20,
S419,Min419,Biology,29,
S420,Min420,English,26,
S421,Harry421,Biology,22,
S422,Min422,Economics,26,
S423,Tom423,Physics,24,
S424,Bob424,English,26,
S425,Adam425,Comp.sci,24,
S426,Tom426,Physics,26,
S427,Adam427,Biology,25,
S428,Adam428,Biology,24,
S429,Bob429,English,29,
S430,Adam430,Physics,21,
S431,Bob431,English,25,
S432,Bob432,Physics,28,
S433,Adam433,Comp.sci,24,
S434,Tom434,English,26,
S435,Min435,Economics,28,
S436,Tom436,Economics,24,
S437,Min437,Comp.sci,29,
S438,Adam438,Economics,25,
S439,Harry439,English,23,
S440,Bob440,Comp.sci,23,
S441,Min441,Biology,27,
S442,Harry442,Economics,28,
S443,Adam443,Economics,23,
S444,Min444,English,26,
S445,Bob445,Economics,26,
S446,Max446,Biology,21,
S447,Max447,Comp.sci,29,
S448,Max448,English,26,
S449,Bob449,English,29,
S450,Bob450,Comp.sci,25,
S451,Bob451,Economics,23,
S452,Min452,Economics,22,
S453,Max453,Comp.sci,20,
S454,Tom454,Comp.sci,20,
S455,Max455,English,25,
S456,Harry456,Economics,22,
S457,Bob457,English,29,
S458,Tom458,Economics,24,
S459,Max459,English,24,
S460,Harry460,Comp.sci,24,
S461,Max461,Biology,23,
S462,Harry462,Physics,20,
S463,Min463,Physics,26,
S464,Bob464,Physics,27,
S465,Min465,English,23,
S466,Adam466,English,25,
S467,Harry467,English,22,
S468,Bob468,Biology,22,
S469,Max469,Physics,27,
S470,Min470,Economics,27,
S471,Bob471,Biology,25,
S472,Min472,Physics,27,
S473,Max473,Biology,27,
S474,Bob474,Economics,28,
S475,Max475,Biology,21,
S476,Bob476,English,21,
S477,Bob477,Physics,28,
S478,Max478,Comp.sci,26,
S479,Adam479,Biology,24,
S480,Max480,English,28,
S481,Min481,Comp.sci,29,
S482,Max482,English,21,
S483,Tom483,Biology,22,
S484,Min484,English,22,
S485,Tom485,Biology,23,
S486,Harry486,English,28,
S487,Max487,Physics,23,
S488,Min488,Physics,23,
S489,Bob489,Comp.sci,28,
S490,Harry490,Physics,23,
S491,Min491,Comp.sci,22,
S492,Tom492,Economics,28,
S493,Bob493,Biology,29,
S494,Adam494,Comp.sci,24,
S495,Min495,Economics,28,
S496,Tom496,Biology,21,
S497,Bob497,English,23,
S498,Adam498,Economics,21,
S499,Adam499,English,23,
S500,Bob500,Comp.sci,21,
S501,Adam501,English,29,
S502,Min502,Biology,23,
S503,Tom503,English,28,
S504,Max504,English,25,
S505,Adam505,Biology,24,
S506,Max506,Physics,25,
S507,Adam507,Biology,22,
S508,Adam508,Comp.sci,29,
S509,Max509,Economics,27,
S510,Harry510,English,29,
S511,Harry511,Physics,27,
S512,Harry512,Biology,22,
S513,Min513,Biology,28,
S514,Max514,Physics,28,
S515,Adam515,English,26,
S516,Bob516,Comp.sci,24,
S517,Tom517,Physics,20,
S518,Tom518,Biology,20,
S519,Tom519,Economics,22,
S520,Bob520,Economics,24,
S521,Max521,Comp.sci,25,
S522,Harry522,Physics,22,
S523,Harry523,Physics,23,
S524,Tom524,Biology,21,
S525,Tom525,Economics,26,
S526,Tom526,Comp.sci,27,
S527,Adam527,Economics,28,
S528,Min528,Physics,21,
S529,Max529,Physics,26,
S530,Bob530,Physics,26,
S531,Max531,Economics,23,
S532,Harry532,Economics,22,
S533,Adam533,Physics,24,
S534,Harry534,English,29,
S535,Bob535,Biology,23,
S536,Max536,Economics,24,
S537,Min537,English,21,
S538,Adam538,Physics,23,
S539,Tom539,Physics,20,
S540,Tom540,English,21,
S541,Adam541,Comp.sci,20,
S542,Min542,Comp.sci,21,
S543,Harry543,Comp.sci,21,
S544,Bob544,Physics,25,
S545,Tom545,Physics,24,
S546,Adam546,Physics,23,
S547,Harry547,Economics,20,
S548,Harry548,English,24,
S549,Bob549,English,21,
S550,Min550,English,22,
S551,Adam551,Comp.sci,27,
S552,Min552,Biology,24,
S553,Max553,Comp.sci,24,
S554,Adam554,Economics,28,
S555,Bob555,Comp.sci,28,
S556,Bob556,Comp.sci,21,
S557,Tom557,Comp.sci,23,
S558,Tom558,Comp.sci,25,
S559,Bob559,Biology,25,
S560,Tom560,Comp.sci,20,
S561,Min561,Comp.sci,28,
S562,Adam562,Physics,23,
S563,Tom563,Biology,24,
S564,Tom564,Comp.sci,26,
S565,Harry565,English,22,
S566,Harry566,Comp.sci,24,
S567,Bob567,English,25,
S568,Bob568,English,20,
S569,Max569,Economics,28,
S570,Bob570,Comp.sci,28,
S571,Min571,Physics,20,
S572,Adam572,Economics,27,
S573,Adam573,Comp.sci,26,
S574,Harry574,English,28,
S575,Adam575,Comp.sci,21,
S576,Adam576,English,29,
S577,Tom577,Comp.sci,24,
S578,Min578,Biology,21,
S579,Tom579,English,23,
S580,Adam580,Comp.sci,24,
S581,Max581,English,27,
S582,Tom582,Physics,22,
S583,Min583,Biology,23,
S584,Harry584,English,22,
S585,Tom585,Physics,28,
S586,Min586,English,23,
S587,Tom587,Biology,29,
S588,Bob588,Physics,22,
S589,Min589,Physics,28,
S590,Min590,Comp.sci,26,
S591,Tom591,English,23,
S592,Max592,Biology,27,
S593,Bob593,Physics,28,
S594,Harry594,Biology,21,
S595,Min595,Economics,25,
S596,Tom596,Comp.sci,26,
S597,Adam597,Comp.sci,29,
S598,Min598,English,25,
S599,Max599,English,27,
S600,Harry600,Economics,26,
S601,Tom601,Economics,27,
S602,Min602,Physics,22,
S603,Bob603,Physics,26,
S604,Adam604,Physics,21,
S605,Bob605,Comp.sci,26,
S606,Tom606,Economics,24,
S607,Tom607,Economics,26,
S608,Min608,English,23,
S609,Harry609,Physics,20,
S610,Harry610,Economics,22,
S611,Adam611,English,27,
S612,Bob612,Economics,20,
S613,Harry613,English,23,
S614,Max614,Comp.sci,28,
S615,Tom615,Comp.sci,25,
S616,Adam616,Physics,27,
S617,Min617,Physics,28,
S618,Harry618,Economics,27,
S619,Max619,Economics,21,
S620,Bob620,Physics,28,
S621,Min621,Biology,29,
S622,Max622,Comp.sci,28,
S623,Max623,Biology,24,
S624,Max624,Comp.sci,27,
S625,Adam625,Biology,28,
S626,Min626,Biology,23,
S627,Harry627,Comp.sci,28,
S628,Adam628,Biology,24,
S629,Adam629,Comp.sci,20,
S630,Tom630,Economics,20,
S631,Max631,Economics,25,
S632,Tom632,English,22,
S633,Tom633,Biology,20,
S634,Tom634,English,23,
S635,Bob635,Physics,24,
S636,Harry636,Physics,25,
S637,Min637,English,22,
S638,Bob638,Economics,20,
S639,Max639,Biology,23,
S640,Max640,Physics,23,
S641,Harry641,Biology,20,
S642,Harry642,Comp.sci,21,
S643,Tom643,Comp.sci,21,
S644,Min644,English,22,
S645,Max645,Biology,25,
S646,Min646,English,26,
S647,Bob647,Biology,24,
S648,Bob648,Biology,20,
S649,Bob649,Biology,25,
S650,Adam650,Comp.sci,27,
S651,Max651,Biology,27,
S652,Harry652,English,20,
S653,Adam653,Physics,23,
S654,Min654,Biology,25,
S655,Adam655,English,24,
S656,Max656,Comp.sci,21,
S657,Harry657,English,24,
S658,Tom658,Comp.sci,24,
S659,Harry659,Physics,27,
S660,Tom660,Physics,28,
S661,Min661,Economics,26,
S662,Tom662,Economics,21,
S663,Tom663,Economics,22,
S664,Bob664,Economics,21,
S665,Tom665,English,27,
S666,Tom666,Biology,21,
S667,Bob667,Physics,22,
S668,Max668,Economics,24,
S669,Min669,Physics,22,
S670,Max670,English,26,
S671,Min671,Physics,21,
S672,Tom672,Biology,20,
S673,Harry673,Comp.sci,29,
S674,Adam674,Biology,25,
S675,Max675,Biology,24,
S676,Max676,Physics,20,
S677,Adam677,Biology,29,
S678,Harry678,Economics,23,
S679,Max679,Physics,24,
S680,Min680,Economics,20,
S681,Adam681,English,24,
S682,Tom682,English,22,
S683,Min683,Comp.sci,26,
S684,Bob684,Physics,28,
S685,Tom685,Biology,28,
S686,Tom686,Physics,27,
S687,Harry687,English,26,
S688,Max688,Economics,24,
S689,Min689,Physics,27,
S690,Adam690,Economics,27,
S691,Bob691,Comp.sci,28,
S692,Adam692,Biology,22,
S693,Harry693,English,27,
S694,Bob694,English,29,
S695,Bob695,Physics,23,
S696,Harry696,Economics,25,
S697,Max697,English,27,
S698,Max698,Biology,21,
S699,Bob699,Comp.sci,26,
S700,Max700,English,26,
S701,Tom701,Economics,27,
S702,Min702,Biology,25,
S703,Bob703,English,21,
S704,Bob704,Biology,27,
S705,Bob705,Biology,27,
S706,Min706,Economics,22,
S707,Max707,Economics,28,
S708,Bob708,Comp.sci,24,
S709,Min709,Comp.sci,29,
S710,Max710,English,29,
S711,Adam711,Physics,28,
S712,Adam712,Economics,27,
S713,Harry713,Biology,24,
S714,Harry714,English,29,
S715,Harry715,Physics,21,
S716,Tom716,Economics,21,
S717,Adam717,Comp.sci,22,
S718,Max718,Economics,26,
S719,Max719,Physics,29,
S720,Min720,Biology,21,
S721,Min721,Physics,27,
S722,Harry722,English,21,
S723,Min723,Economics,29,
S724,Bob724,Economics,29,
S725,Tom725,Comp.sci,20,
S726,Min726,Economics,26,
S727,Harry727,Economics,21,
S728,Harry728,Physics,23,
S729,Adam729,Physics,21,
S730,Bob730,Comp.sci,24,
S731,Min731,English,25,
S732,Harry732,English,20,
S733,Min733,English,27,
S734,Adam734,Economics,25,
S735,Bob735,Physics,27,
S736,Max736,Biology,27,
S737,Bob737,Physics,20,
S738,Bob738,Comp.sci,22,
S739,Adam739,English,27,
S740,Tom740,Economics,29,
S741,Bob741,Physics,23,
S742,Harry742,English,28,
S743,Max743,Biology,22,
S744,Max744,Economics,28,
S745,Adam745,Economics,26,
S746,Harry746,Physics,22,
S747,Bob747,English,20,
S748,Bob748,Biology,25,
S749,Adam749,Physics,23,
S750,Min750,English,22,
S751,Adam751,Economics,27,
S752,Harry752,Physics,27,
S753,Min753,Comp.sci,26,
S754,Max754,English,27,
S755,Min755,Economics,26,
S756,Min756,English,22,
S757,Tom757,Comp.sci,22,
S758,Min758,Biology,21,
S759,Bob759,Comp.sci,23,
S760,Bob760,Physics,28,
S761,Harry761,Comp.sci,27,
S762,Max762,English,21,
S763,Tom763,Biology,22,
S764,Bob764,Physics,24,
S765,Adam765,Physics,24,
S766,Tom766,English,20,
S767,Adam767,Comp.sci,22,
S768,Max768,Economics,22,
S769,Min769,Physics,26,
S770,Bob770,Economics,20,
S771,Bob771,Comp.sci,28,
S772,Tom772,Economics,27,
S773,Max773,Economics,26,
S774,Bob774,English,25,
S775,Adam775,Economics,26,
S776,Adam776,Physics,27,
S777,Harry777,Physics,24,
S778,Tom778,Comp.sci,23,
S779,Tom779,English,26,
S780,Bob780,English,23,
S781,Bob781,Comp.sci,22,
S782,Tom782,English,27,
S783,Tom783,Comp.sci,28,
S784,Max784,Comp.sci,27,
S785,Max785,Comp.sci,23,
S786,Tom786,Biology,21,
S787,Min787,Economics,25,
S788,Max788,Comp.sci,29,
S789,Min789,Biology,26,
S790,Tom790,English,24,
S791,Bob791,Economics,27,
S792,Bob792,Comp.sci,25,
S793,Min793,Physics,27,
S794,Tom794,Biology,20,
S795,Min795,English,29,
S796,Adam796,Comp.sci,23,
S797,Max797,Physics,26,
S798,Min798,Comp.sci,29,
S799,Min799,Biology,23,
S800,Harry800,Comp.sci,20,
S801,Max801,Comp.sci,24,
S802,Max802,Biology,29,
S803,Max803,Biology,23,
S804,Adam804,Comp.sci,27,
S805,Harry805,Physics,23,
S806,Tom806,Physics,28,
S807,Min807,Physics,27,
S808,Min808,Physics,21,
S809,Adam809,Economics,29,
S810,Adam810,Physics,23,
S811,Max811,Biology,23,
S812,Tom812,English,23,
S813,Min813,English,28,
S814,Harry814,English,29,
S815,Adam815,Economics,25,
S816,Tom816,Comp.sci,23,
S817,Harry817,Physics,28,
S818,Adam818,English,26,
S819,Harry819,Comp.sci,26,
S820,Adam820,Economics,25,
S821,Min821,Comp.sci,25,
S822,Min822,Economics,21,
S823,Adam823,Biology,24,
S824,Min824,Physics,25,
S825,Harry825,Comp.sci,23,
S826,Max826,English,27,
S827,Min827,English,27,
S828,Tom828,English,29,
S829,Bob829,Physics,29,
S830,Harry830,Economics,23,
S831,Max831,Physics,23,
S832,Bob832,Economics,20,
S833,Bob833,English,26,
S834,Adam834,Economics,25,
S835,Harry835,Economics,21,
S836,Min836,Economics,23,
S837,Bob837,English,23,
S838,Adam838,Comp.sci,21,
S839,Bob839,English,26,
S840,Adam840,Physics,23,
S841,Min841,Physics,22,
S842,Tom842,Biology,21,
S843,Bob843,Economics,29,
S844,Harry844,English,27,
S845,Adam845,English,22,
S846,Harry846,Physics,27,
S847,Adam847,Economics,20,
S848,Adam848,English,20,
S849,Bob849,Comp.sci,27,
S850,Bob850,Comp.sci,25,
S851,Harry851,Comp.sci,24,
S852,Min852,Biology,26,
S853,Tom853,Comp.sci,25,
S854,Min854,English,23,
S855,Min855,Economics,23,
S856,Tom856,Physics,21,
S857,Min857,Biology,25,
S858,Min858,Physics,20,
S859,Max859,Physics,20,
S860,Harry860,Biology,26,
S861,Max861,Biology,21,
S862,Max862,English,26,
S863,Tom863,Comp.sci,26,
S864,Harry864,English,25,
S865,Bob865,Physics,26,
S866,Tom866,Physics,23,
S867,Min867,English,28,
S868,Tom868,English,24,
S869,Harry869,Biology,22,
S870,Bob870,Comp.sci,26,
S871,Bob871,English,27,
S872,Adam872,English,25,
S873,Harry873,Physics,27,
S874,Min874,Biology,27,
S875,Max875,Biology,22,
S876,Max876,Physics,21,
S877,Adam877,Economics,28,
S878,Bob878,Comp.sci,23,
S879,Adam879,Biology,26,
S880,Max880,Comp.sci,26,
S881,Harry881,Economics,21,
S882,Max882,Economics,26,
S883,Tom883,Physics,28,
S884,Harry884,Physics,25,
S885,Adam885,Economics,26,
S886,Adam886,Physics,29,
S887,Tom887,Comp.sci,27,
S888,Adam888,Physics,26,
S889,Bob889,Economics,20,
S890,Max890,Comp.sci,22,
S891,Tom891,Biology,23,
S892,Adam892,Biology,28,
S893,Harry893,English,22,
S894,Min894,Physics,24,
S895,Harry895,Biology,27,
S896,Min896,Economics,22,
S897,Adam897,Comp.sci,23,
S898,Bob898,Comp.sci,21,
S899,Max899,Economics,22,
S900,Min900,English,20,
S901,Tom901,Comp.sci,29,
S902,Tom902,English,23,
S903,Bob903,Comp.sci,23,
S904,Max904,Physics,20,
S905,Tom905,Biology,22,
S906,Bob906,Economics,24,
S907,Bob907,Biology,22,
S908,Min908,English,29,
S909,Tom909,Biology,25,
S910,Bob910,Biology,23,
S911,Adam911,Physics,28,
S912,Min912,English,28,
S913,Harry913,Physics,26,
S914,Harry914,English,27,
S915,Adam915,Comp.sci,23,
S916,Bob916,English,28,
S917,Bob917,Biology,29,
S918,Adam918,Comp.sci,27,
S919,Min919,Economics,29,
S920,Harry920,Economics,25,
S921,Max921,Physics,21,
S922,Tom922,Biology,22,
S923,Tom923,Economics,22,
S924,Max924,Biology,21,
S925,Bob925,Comp.sci,21,
S926,Max926,Comp.sci,20,
S927,Adam927,Physics,20,
S928,Min928,Comp.sci,24,
S929,Tom929,Economics,29,
S930,Min930,Physics,23,
S931,Max931,English,23,
S932,Tom932,Physics,21,
S933,Adam933,Comp.sci,23,
S934,Tom934,Comp.sci,24,
S935,Harry935,Economics,23,
S936,Bob936,Economics,24,
S937,Tom937,Comp.sci,25,
S938,Max938,Physics,22,
S939,Max939,Biology,24,
S940,Bob940,English,29,
S941,Min941,Economics,22,
S942,Max942,Physics,26,
